tree_density,building_density,lon,lat,vulnerability_score
0.0,107.2304331426722,-79.38711027031246,43.64314185590933,0.7344739308553023
0.0,131.83256846020404,-79.3870861841966,43.64404190586462,0.7653266071583137
0.0031000000000198,137.77511293803633,-79.38706209696487,43.64494195566701,0.4727789440695519
0.0018000000000125,150.04101736767012,-79.38703800861708,43.64584200531648,0.6139676368608419
0.0022000000000012,29.654713696777655,-79.38701391915325,43.64674205481304,0.4242857120933826
0.0008999999999968,44.53396727074691,-79.38698982857333,43.64764210415671,0.5687517145234247
0.000799999999993,71.37941153644205,-79.3869657368772,43.648542153347485,0.6120950653699718
0.0002999999999993,82.30789371433151,-79.38694164406483,43.64944220238532,0.6741871889133602
0.0,0.0,-79.38603958581419,43.63682400796589,0.6
0.0,1.3843475333285216,-79.38601548902533,43.63772405844492,0.6017360617599001
0.0030999999999927,43.01372641939416,-79.38599139112011,43.638624108771054,0.35394200790587416
0.0006000000000034,40.308297141156665,-79.38596729209848,43.63952415894424,0.5924847076663193
0.0,9.451051149790867,-79.3859431919604,43.64042420896453,0.6118522322588767
0.002600000000006,9.740139845712555,-79.38591909070574,43.641324258831894,0.36060186504104913
0.002499999999997,6.016214206401697,-79.38589498833448,43.642224308546346,0.3656092396692358
0.0,64.64825901905407,-79.38587088484657,43.64312435810787,0.68107311756987
0.0,76.15393840049317,-79.38584678024195,43.644024407516504,0.6955019871383098
0.0021999999999769,124.36131347282377,-79.38582267452051,43.64492445677219,0.5430539421268477
0.0010999999999955,105.43779903205991,-79.38579856768223,43.64582450587495,0.6257742382944552
0.0002999999999961,66.23667174943792,-79.38577445972703,43.64672455482479,0.6540328322825458
0.0015000000000349,39.65904935870606,-79.3857503506549,43.647624603621736,0.5045737345629968
0.0005999999999972,100.49288709425564,-79.38572624046566,43.64852465226573,0.6679600941846583
0.002200000000014,86.31456870489096,-79.38570212915937,43.6494247007568,0.4953408519561683
0.0,0.0,-79.38480033086225,43.636806500562166,0.6
0.0,0.852124032676978,-79.38477621559065,43.63770655049424,0.6010686189068908
0.0012000000000027,1.2423859437981584,-79.3847520992018,43.63860660027335,0.48542900044348436
0.0011999999999986,30.64414617821975,-79.38472798169576,43.63950664989954,0.5223007182660709
0.0,9.354673874596813,-79.38470386307232,43.64040669937279,0.611731368893313
0.0010000000000011,9.378896153991947,-79.38467974333149,43.641306748693104,0.5149875516568307
0.0030000000000139,0.0788299846709751,-79.38465562247323,43.64220679786049,0.3097762772756935
0.0003999999999965,18.683897394863212,-79.38463150049742,43.643106846874936,0.5847211439694358
0.0,93.9703749412566,-79.38460737740402,43.64400689573645,0.717844956249353
0.0005999999999993,97.39848567436376,-79.384583253193,43.644906944445026,0.6640795137337221
9.999999999976716e-05,118.3088238190628,-79.3845591278643,43.64580699300067,0.7386895332681013
0.0010999999999929,63.68486700058656,-79.38453500141782,43.646707041403396,0.5734133484758991
0.0001,68.94568706276533,-79.3845108738535,43.64760708965315,0.6767849522231144
0.0001999999999958,62.842396789579546,-79.38448674517126,43.64850713774996,0.6594536102821973
0.0007999999999916,69.98791148997343,-79.38446261537109,43.64940718569386,0.6103500338939684
0.0,0.0,-79.38356107702745,43.63678897972996,0.6
0.0,0.7055307916835546,-79.38353694327317,43.6376890291146,0.6008847814572464
0.0019999999999988,7.359472448378007,-79.38351280840081,43.638589078346286,0.4156808695620121
0.0061999999999819,24.203560214696314,-79.38348867241034,43.63948912742504,0.030352837225162677
0.0001000000000011,19.66233994818371,-79.38346453530167,43.64038917635085,0.6149804325733828
0.0025000000000087,26.186435591650316,-79.38344039707472,43.64128922512369,0.3909040079200158
0.0031000000000216,25.612845556862556,-79.38341625772946,43.6421892737436,0.33212017261480575
0.0005999999999996,47.75910654225523,-79.38339211726586,43.64308932221054,0.6018285067995905
0.0,5.019315693641427,-79.38336797568381,43.643989370524544,0.6062945480284465
0.0008000000000013,36.2872375238155,-79.38334383298323,43.644889418685594,0.5680871989134071
0.0014000000000024,35.12991846943796,-79.38331968916413,43.64578946669368,0.5085713294888191
0.0011999999999937,72.87475832430668,-79.38329554422639,43.646689514548825,0.5752606499881122
0.0005000000000069,72.15975656941629,-79.38327139816994,43.647589562251,0.6421059268103848
0.0014000000000105,77.3549306117806,-79.38324725099477,43.64848960980023,0.561524238441026
0.0,116.88987753398098,-79.38322310270081,43.649389657196515,0.7465875017801649
0.0,0.0,-79.38232182431067,43.636771445469215,0.6
0.000300000000001,3.2774075320723464,-79.38229767207375,43.63767149430604,0.5750778239422093
0.0,11.578435221238122,-79.38227351871792,43.63857154298991,0.6145201101191278
0.0014999999999895,36.43413465399607,-79.3822493642431,43.6394715915208,0.5005294819769115
0.0,39.37023043006763,-79.38222520864923,43.64037163989874,0.6493728271857869
0.0,43.9468108409778,-79.38220105193625,43.641271688123695,0.6551121564013243
0.0021000000000171,114.48876463318057,-79.3821768941041,43.64217173619569,0.5403505437274998
0.0025999999999924,75.22130972937349,-79.38215273515274,43.64307178411472,0.4427195069579194
0.0,31.081253755437192,-79.38212857508205,43.64397183188079,0.6389779118288528
0.0,82.00127802657956,-79.38210441389204,43.64487187949388,0.7028349309819628
0.001300000000009,85.13510288744696,-79.38208025158261,43.64577192695401,0.5809584993752218
0.0005000000000005,70.32277369134988,-79.38205608815369,43.64667197426117,0.6398022309171453
0.0,159.23264461816416,-79.38203192360518,43.64757202141534,0.799688083081787
0.0,156.74183251653432,-79.38200775793715,43.64847206841655,0.7965644428566052
0.000199999999998,193.88935317803836,-79.3819835911494,43.6493721152648,0.8237950088542767
0.0,0.0,-79.38108257271277,43.636753897780046,0.6
0.0002000000000011,0.0,-79.38105840199329,43.6376539460686,0.5806451612901595
0.0,38.748490582185966,-79.38103423015403,43.63855399420421,0.6485931250166949
0.0017000000000128,61.88926056734834,-79.38101005719493,43.63945404218684,0.513097025201315
0.0015000000000209,43.26882129472848,-79.38098588311593,43.64035409001648,0.5091006231304198
0.0012999999999924,105.3750312378554,-79.38096170791697,43.64125413769314,0.606340684692519
0.0034999999999531,115.90272756604,-79.38093753159797,43.64215418521682,0.406639874160838
0.0025999999999788,68.33511663254268,-79.38091335415892,43.6430542325875,0.43408377335991855
0.0,66.56279017922026,-79.38088917559966,43.64395427980523,0.6834740640484687
0.0,71.75307562494784,-79.38086499592023,43.64485432686995,0.6899830192554238
0.0,107.18720507875616,-79.38084081512054,43.64575437378169,0.7344197200542482
0.0003000000000015,116.26589506633186,-79.38081663320047,43.64665442054043,0.7167727291554158
0.0,99.61965936042644,-79.38079245016004,43.6475544671462,0.7249295259941624
0.0,131.7648503872401,-79.38076826599914,43.64845451359898,0.7652416842945844
0.0,114.51012701919684,-79.3807440807177,43.64935455989876,0.7436031400015254
0.0,0.0,-79.37984332223458,43.63673633666242,0.6
0.0,0.0,-79.37981913303257,43.637636384402334,0.6
0.001799999999979,38.52511874718628,-79.37979494270996,43.638536431989266,0.4741194538356202
0.0024999999999854,77.63718505388236,-79.37977075126665,43.6394364794232,0.4554265909508414
0.0011000000000025,33.047035803083524,-79.37974655870258,43.640336526704125,0.5349915173467892
9.999999999941792e-05,152.47147526877566,-79.37972236501768,43.64123657383207,0.7815317180308329
0.0,139.39891252407017,-79.37969817021192,43.642136620807,0.7748152942656201
0.0,129.44578723340314,-79.37967397428521,43.64303666762894,0.7623334284099585
0.0,113.59603217463317,-79.3796497772375,43.64393671429788,0.7424568056697458
0.0,71.75307562519843,-79.3796255790687,43.64483676081382,0.6899830192557381
0.0007000000000012,102.56745442528614,-79.37960137977878,43.64573680717674,0.6608843170652096
0.0010000000000215,170.00151570566032,-79.3795771793677,43.646636853386674,0.7164187536220253
0.0007999999999892,149.9501790594036,-79.37955297783533,43.647536899443594,0.7106279132706448
0.0,154.7267877284394,-79.37952877518167,43.64843694534751,0.7940374457573388
0.0,170.82323563268653,-79.37950457140661,43.64933699109842,0.814223437355561
0.0,0.0,-79.37860407287693,43.63671876211642,0.6
0.0,0.0,-79.3785798651925,43.63761880930725,0.6
0.0,0.0,-79.37855565638661,43.6385188563451,0.6
0.0006000000000048,56.66657331741618,-79.37853144645914,43.63941890322991,0.6129990489307708
0.0016000000000195,91.96006226820008,-79.37850723541003,43.64031894996172,0.5604851838500728
0.0002000000000001,83.47074161082006,-79.3784830232393,43.64121899654051,0.6853228950906936
0.0008000000000004,89.01242725796654,-79.3784588099468,43.642119042966286,0.6342080128545263
0.0,75.54146530602061,-79.37843459553251,43.64301908923904,0.6947339060801343
0.0,168.20024230005055,-79.37841037999637,43.64391913535879,0.8109340332777326
0.0,109.25213764413525,-79.3783861633383,43.64481918132552,0.7370092796678719
0.0,88.85364731350523,-79.37836194555827,43.64571922713921,0.7114282473258315
0.0008000000000088,139.1988160013881,-79.37833772665614,43.646619272799896,0.6971450053843773
0.0012000000000041,181.795997199438,-79.37831350663195,43.64751931830755,0.7118549610972742
0.0,80.65699756413615,-79.37828928548558,43.6484193636622,0.7011491159324589
0.0,84.86095925971419,-79.37826506321696,43.64931940886384,0.7064211570666892
0.0,0.0,-79.37736482464072,43.63670117414205,0.6
0.0,0.0,-79.37734059847392,43.6376012207834,0.6
0.0,0.0,-79.37731637118476,43.638501267271714,0.6
0.0008000000000079,67.59231039581155,-79.37729214277321,43.63940131360699,0.6073457944572617
0.0004000000000023,64.39499061499392,-79.37726791323921,43.640301359789255,0.6420458251144359
0.0013999999999991,86.55711762301014,-79.37724368258264,43.64120140581848,0.5730643789003813
0.0016,71.05636422154065,-79.37721945080352,43.64210145169468,0.534270588206277
0.0005999999999937,55.17094807529203,-79.37719521790169,43.643001497417835,0.611123437694434
0.0,121.21633440833504,-79.37717098387718,43.643901542987976,0.7520131598281581
0.0,78.97903582848542,-79.3771467487299,43.64480158840507,0.6990448428841768
0.0,61.535369429492576,-79.37712251245975,43.64570163366913,0.677169351753034
0.001600000000013,58.0048988283411,-79.37709827506674,43.64660167878015,0.5179032025346625
0.0007999999999916,64.23455718079018,-79.37707403655072,43.64750172373814,0.6031349537447557
0.0002999999999982,105.15995694881614,-79.37704979691169,43.64840176854308,0.702845161106924
0.000600000000001,70.70768843867485,-79.37702555614958,43.649301813194995,0.6306075196666363
